phrasing,intent,source
"Rimwe na rimwe, ntekereza ku wahoze ari umukunzi wanjye mu myaka ine ishize, n'uwo mfite ubu. Ni nk'aho ntashobora kurirengagiza, kandi nkeneye uburyo runaka bwo gufunga. Nkunda gutekereza ukuntu twagize ikintu, ariko kikarenganurwa kubera ko ababyeyi bacu batangiye gukora. Nta kibi na kimwe cyabayeho. Ubu twabaye inshuti, ariko hari umunaniro munini w'ibitsina hagati yacu, cyangwa nibura ndawumva iyo turi ahantu hamwe mu buryo bw'umubiri.",sleep,amod
"Umukunzi wanjye twahuye hashize umwaka. Twaramwizeye, turakundana vuba. Ariko afite ibibazo byo kumwizera, akeka ko ndimo ndayibeshya. Igihe namenyaga ko ntwite, twari tumaze gutandukana. Nyuma y'amezi atanu, napfushije umwana, kandi ntitwigeze tuganira mu byumweru bike. Ubu turaganira, kandi avuga ko ankunda ariko ko atinya ko nzongera kumugirira nabi ""nongeye"".",overwhelmed_identity,amod
"Umukunzi wanjye wa kera, ntazigera areka kunshuka no kunkurikirana.",relationship_support,amod
"Umukunzi wanjye ni umunyamayeri, ashyira incuti ze imbere yanjye. Arwana kugira ngo agende. Umunsi umwe, arishima. Umunsi ukurikiraho, arangwa n'ubugome kandi anshinja byose. Ntashobora kwemera amakosa ye. Atekereza ko ari umuntu utunganye kandi nta kibi akora.",relationship_support,amod
"Umukunzi wanjye ambwira ko ndi umusazi. Nkeneye ubufasha kuko numva ko ari kunyibeshya. Igihe cyose ngerageza kumuganiriza, buri gihe ansubiza akambwira ibyo nakoze nabi. Ndabizi ko kumurega nta cyo bimarira. Iyo imyitwarire ye yose ihindukiye, sinashobora guhagarika gutekereza ko hari ikiri mu nzira. Ese ni amakosa ko numva ntyo? ngerageza kumuganiriza kugira ngo ndusheho kumererwa neza. Mvuga ko iyo nihebye. Ariko sinumva mfite icyizere",overwhelmed_identity,amod
"Nifuza ko twese tubanye neza ariko nkumva ko ntashyirwa mu mwanya we. Birumvikana ko mfite umutekano muke kuko yari amaze imyaka 8 ari kumwe n'uwahoze ari we. Yifuza kubona umukobwa we w'inshoreke, kandi uwahoze ari we bituma ajyayo kumureba, ariko we ntampamagara. Afite umukunzi, ariko uwanjye abaza imodoka zabo, ajya gusura rimwe mu cyumweru, agasohokana n'uwahoze ari we kandi agakorana na we ibintu by'umuryango. Kubera ko akora nijoro, mpura na we gusa ku wa Gatanu-Icyumweru kandi tubana.",sleep,amod
"Ubu mfite umukunzi mwiza, twari dufite umwana mwiza w'umukobwa. Twari twikundira, kandi ndacyamukunda cyane. Ndi mu myaka y'amabyiruka, na we aracyamukunda. Avuga ko atongeye kumvugisha. Avuga ko ari umuntu w'umusaza gusa agomba kuganira na we. Ariko avuga ko akinkunda. Ndumva nabibajwe cyane kandi ntasobanukiwe.",overwhelmed_identity,amod
"Ndi mu mubano n'umukunzi wanjye kandi ubu nasanze ari kunyibeshya n'umukozi dukorana. Nubwo byari bimeze bityo ariko narakajwe cyane. Nzi neza ko ibyo yakoze bitari byiza, ariko nifuza kumarana na we ubuzima bwanjye bwose. Nifuza kubabarira no gukomeza. Tumaze imyaka irenga icyenda turi kumwe, kandi dufite umuhungu. Mu ntangiriro y'umubano wacu, nari narenze ku mahame mbwirizamuco, arambona ndayibeshya.",self_care_coping,amod
"Twarasohokanye turaryamana, naramukundaga cyane, ariko umunsi umwe arambaza ko twagombye kuba incuti gusa, ariko sinashobora kureka kumwibuka.",relationship_support,amod
"Hari umuntu nzi wumva ko hari icyo atwaye, kandi ko hari igihe iyo hari ibyo atumva, ambwira ko ibyo mvuga bimugiraho ingaruka mbi. Iyo amaze kubona ko ari jye ubikora, mbona nta buryo bwiza bwo kubimubwiraho. Mu by'ukuri, akenshi ni ubuhanuzi buvuga ibintu ku giti cye, kubera ko uburyo bwe bwo kumurega butuma umuntu yumva ko nta cyo amaze.",self_care_coping,amod
Ese nakora iki niba numvaga nta muntu n'umwe nshobora kubana na we kuko nta muntu n'umwe uzanshaka cyangwa nta nshuti nyinshi nshobora kugira kubera uwo ndi we.,relationship_support,amod
"Twarasohotse tumuhumuriza, arambwira ko ari ukuri, maze tumuhumuriza, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko ari ukuri, tumubwira ko",relationship_support,amod
"Ubu afite imyaka 30 n'imyaka 20 turi kumwe, tumaranye amezi 5 gusa, ndamukunda cyane, avuga ko anyitaho kandi ko yiteguye kurwana ngo ibintu bikorwe neza, arasaba imbabazi cyane, kandi avuga ko yabikoze kubera ubwoba, sinzi niba ari ngombwa kumuha amahirwe ya kabiri.",anxiety_worry,amod
"Nkunda abantu bafite ibibazo, nkabafata nkabafasha, nkabafasha uko nshoboye kose ariko bagakomeza kunanira. Ni gute menya kwirinda kugirana imishyikirano n'abantu bafite ibibazo?",sadness_low_mood,amod
"Nyogokuru w'umukunzi wanjye yapfuye mu mezi atanu ashize. Bari bafitanye ubucuti cyane. Yaramwitagaho kugeza apfuye. Ibintu byongeye kugaruka mu buryo bwisanzwe nyuma y'ibyumweru bike. Mu kwezi gushize ni nk'aho twahuye n'inkuta. Ubucuti bwagabanutse. Namubajije uko byifashe. Avuga ko adashobora guhuza n'undi muntu kandi ko atari jye. Kera yari umuntu wugurutse kandi w'umunyamwete. Ubu aravuga ibisubizo bigufi kandi nta nshaka gukora imibonano mpuzabitsina cyangwa gukora ikintu icyo ari cyo cyose. Igihe twakoze imibonano mpuzabitsina mu kwezi gushize, hari ikintu numvise gitameze neza. Ubu numva nt",sleep,amod
Twahanganye kenshi kandi dufite abana batatu ariko twese twifuza kubana.,relationship_support,amod
"Iyo mbonye ko mbeshya ku bintu byoroheje byo mu buzima bwa buri munsi nta mpamvu yo kubeshya, nshobora kumenya nte impamvu zituma mbikora, kandi nkamenya uko nshobora kurangiza icyo kibazo?",overwhelmed_identity,amod
"Mfite ikibazo cyo kurwara imbwa, kandi mfite ibibazo n'umukunzi wanjye kuko nshyiraho imihati myinshi kugira ngo imbwa zanjye zibane na we.",relationship_support,amod
"Hari igihe atekereza ko ndi umuntu utagira icyo akora, kandi ko nta cyo bimubwiye, ariko hari igihe ntekereza ko iyo jye na we turushaho kubonana byaba ari byiza.",self_care_coping,amod
"N'ubu sinari narigeze mvuga ijambo na rimwe ku mugabo wanjye, none ubu ndaribiretse kandi sinzi uko mbyifatamo?",relationship_support,amod
"Mfite umugabo nk'uyu, mfite umugabo mwiza kandi dufite umuhungu. ikibazo ni uko nkunda umugabo nkunda cyane ariko ntaramubona mu maso.",relationship_support,amod
"Njye na uyu musore tumaranye imyaka 8 tubana, mu ntangiriro twakoraga ibintu hamwe kandi ubuzima bwacu bwo gukora imibonano mpuzabitsina bwari bwiza. nyuma ibintu byatangiye guhinduka, twarasohoka tukongera tukabana, kandi yanshutse inshuro nyinshi. kandi twagize abana babiri beza b'abakobwa muri icyo gihe. ubu turaganira kandi avuga ko ntari umuntu ukunda umugabo cyangwa ko ntazi uko nshimisha umugabo, iyo nkora igihe gito, nitwararika umwana w'imyaka 2 n'uw'amezi 5 kandi agahitamo. rimwe na rimwe arategura, ariko nanone akoresha igihe cye cyo guteka",self_care_coping,amod
Njye n'umukunzi wanjye twaratandukanye. yavuze ko ankunda ariko ntakiri mu rukundo. Ibi byavuye hanze. Twari tumeze neza cyane dufatanyije. Byose byatangiye igihe yajyaga muri Missouri gusura umuryango we. Icyumweru cya mbere yari ahari yari ameze neza. ubwo yagiye mu nzu ya mushiki wanjye umwe byose byarahindutse. ubwo nibwo yambwiye ko ankunda ariko ntakiri mu rukundo nanjye. natekereje ko wenda ari uko gusa yifuzaga umuryango we kandi ko yashakaga kuba mu rugo kuko yambwiye ko atashoboraga kongera kubasigira.,relationship_support,amod
"Nyuma y'imyaka 40 ndi umukinnyi w'umukobwa w'inyuma, ni gute noneho nshobora gushishikazwa n'abantu b'igitsina kimwe?",sleep,amod
"Mperutse guhura n'ibihe bikomeye. Nta kindi nakunda uretse abagore. Sinigeze ntekereza ku bagabo kugeza mu cyumweru gishize. Ndarambiwe cyane kandi nihebye cyane. Kuri jye si ibisanzwe. Narebye porunogarafiya y'abaryamana bahuje igitsina inshuro nyinshi kugira ngo nerekane ko ntari gay. Buri gihe mbona ibyavuye mu matora, kandi numva nterwa ishema. Ibi birambabaza. Ntinya ko nagiye ndasaza kenshi. Nkunda kubitekerezaho kandi nkaguruka igihe cyose.",sadness_low_mood,amod
"Ndi umugabo w'igitsina gore uri mu kigero cy'imyaka 20 y'amavuko. Ndambara imyenda y'abagore mu ibanga, imyenda y'abagore, imyenda y'abagore n'imyenda y'abagore. Ndumva ntashaka kumva uko mbibona. Ndayishimye cyane.",sleep,amod
"Mu mashuri yisumbuye n'ayisumbuye, inshuti n'abagize umuryango wanjye batekerezaga ko ndi igitsina gore. Nagerageje kubabwira ariko ntibanyemera. Ndumva nkaba barashakaga ko mba. Ubu ntangiye kubabwira ko ntari nkiri igitsina gore, kandi ubu sincyari nzi neza.",relationship_support,amod
"Ndi umusore cyangwa umugore, ndabizi ariko nabwiye inshuti zanjye nkeya. Ndabizi ko ntashobora kubwira umuryango wanjye kubera ibiganiro bya mbere twaganiriye. Gusa ntibabyemera. Ubu burwayi bwanjye bw'ibitsina burimo kugenda buhinduka ikibazo gikomeye cyo guhangana na bwo jyenyine. Nkeneye ingamba zo kubwihanganira. Nakora iki?",relationship_support,amod
"Nagiye mbona ko nkunda cyane kureba cyangwa gusoma ibyerekeye abashakanye b'abaryamana bahuje igitsina cyangwa b'abaryamana bahuje igitsina. Nanone natekereje uko byari kumera iyo mpuriye n'umukobwa, kandi n'igitekerezo cyankoze ku mutima.",overwhelmed_identity,amod
Numva ko ndi umukobwa mwiza nubwo nkunda abakobwa. Ndumva meze nk'umukobwa ufunze mu mubiri w'umusore. Ndatekereza ko ndi umukobwa. Ndatekereza ko ari uko bimeze cyane kuko inshuti zanjye zivuga ko iyo nza kuba umukobwa nari kuba ndushye. Kandi sinshishikazwa no kugira ibisebe cyangwa ikindi kintu icyo ari cyo cyose. Gusa numva uburyo nkora ibintu bufite ishingiro kurushaho iyo nza kuba ndi umukobwa.,overwhelmed_identity,amod
"Akenshi nsanga ntekereza ibintu biteye ubwoba, ndetse rimwe na rimwe nkumva mfite ubwoba, nkumva ko hari ikintu kibi kigiye kumbaho. Iyo gitangiye, icyo gitekerezo gikomeza kunyura mu mutwe wanjye kandi sinshobora kugikuraho.",overwhelmed_identity,amod
"Ndi ingimbi, kandi naremye umukunzi w'ibitekerezo kugira ngo amfashe guhangana n'ibibazo cyangwa iyo mpangayitse cyangwa mfite agahinda. ""Ampera inama"" akanampumuriza kandi akambwira ko nta kibazo. Namuhaye izina (Solace) kandi ndamubera kamere imeze nk'umubyeyi uhumuriza.",self_care_coping,amod
"Nifuza ko abantu bakomeza kumfata nk'uko nabaga mbikeneye, kandi ibyo bituma ubucuti bwanjye bugenda buhagaze.",relationship_support,amod
"Nzi ko ngiye gusenya ubuzima bwanjye kubera imyanzuro myinshi mfata, kandi buri gihe mbwira ko ngomba guhindura ibintu bikomeye mu buzima bwanjye, ariko sinashobora kubikora nubwo mbishaka.",overwhelmed_identity,amod
"Urugero, nshobora kuzamuka urwego rwose ntarabona ko amaguru yanjye agenda agenda. Numva meze nk'umuntu urimo areba ubuzima bwanjye bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda bugenda",overwhelmed_identity,amod
"Nari ndi kumwe n'inshuti zanjye ndoba iruhande rw'ikiyaga. Nabonye igishwi, ndakica umujinya w'inshuti yanjye. Sinzi impamvu nabigenje. Inshuti zanjye zarambonye mbikora, zirumirwa cyane zirarakara cyane. Noneho iyo hari umuntu ubivuze ndarakara cyane. Sinzi impamvu numva ndimo ndimo ndimo ndimo ndimo ndimo. Mbese ibyo bishatse kuvuga ko hari ikinshimishije?",anxiety_worry,amod
"Rimwe na rimwe iyo ndebye imbwa yanjye, ntekereza ukuntu ari inyangamugayo, ukuntu hari umuntu wamukomeretsa cyangwa akamwica. Birambabaza kuko ndamukunda, ariko buri gihe ntekereza ukuntu ari nta cyo amaze. Hari n'igihe numva nshaka kumutera isoni, nkumva mfite ikimwaro.",sadness_low_mood,amod
"Umukobwa wanjye yatunguwe cyane ubwo navugaga ngo ""Jya wicisha bugufi"" igihe yatereraga telefoni. Mu masegonda make gusa, ibintu byarakomeje kuba bibi cyane, arambona ku muhanda, avuga ibintu bitangaje kandi ahamagara abapolisi.",sadness_low_mood,amod
"Ubu hashize imyaka mike numva ntyo. Sinshaka kwibeshya, ariko ndarira cyane, hanyuma nkumva meze neza. Ariko nyuma yaho ndakarira abantu vuba cyane, maze nkababaza ibyiyumvo byabo.",sadness_low_mood,amod
"Ntangira gutekereza ku kibazo kitari gifite agaciro cyangwa ikintu kibi cyabaye kera. Hanyuma ndarira, nkanaguta imisatsi, nkanyita amatwi, nkikubita, nkanajugunya ibintu. Mu bibanza bya rusange birimo urusaku, ndumva mpangayitse, nkagira imyifatire mibi.",overwhelmed_identity,amod
"Mperutse kubona ko mpora ntekereza cyane ku rupfu. Sinshaka gupfa, kandi sinshaka kwiyahura. Gusa ntekereza ku byari kuba binkwiriye iyo napfa cyangwa umuntu nakundaga apfa. Ntekereza ukuntu abantu bose nzi bari kuba bafite agahinda. Ndabizi ko atari ngombwa, kandi rwose nifuza kubaho no kugira ejo hazaza. Ndatekereza gusa kuri byo. Iyo njya mu modoka, hari igihe ntekereza uko byagenda iyo ndeka ikinyabiziga nkakomeza kugenda.",sadness_low_mood,amod
"Ndi umunyabute. Mfite ikibazo gikomeye kandi ngerageza kwikuramo, ariko sinigeze mbona ko n'iyo ngeso mbivamo. ngerageza gutekereza ku ngaruka mbigiriraho n'igihe kizaza cyanjye, ariko uko byagenda kose, nkomeza gushaka impamvu zo gukomeza gutinda. Icyo nsigayeho ni ukwicuza n'umwanya muto. Ndi mu bihe bigoye mu buzima bwanjye, kandi ntabwo ndushaje.",overwhelmed_identity,amod
"Ni uko nagiye gukira, kandi sinumva ko ari byiza ko babaza ibi. Bambwiye ko ari politiki kubera ko nshobora guhura na bagenzi banjye. Ndi umuhuzabikorwa wa bagenzi banjye mu muryango muto nakuriyemo. Ndi mu gukira. Nasabwe kuza gukora muri uyu muryango nyuma y'imyaka ibiri ndi maso (nari mu buvuzi muri uyu muryango).",overwhelmed_identity,amod
"Ubu noneho nsobanukiwe ko nifuza kongera gutangira gutanga inama. Ubutumwa bw'amajwi bw'umukozi w'umuryango bugira buti azasubiza mu masaha 24, ariko ntiyansubije. Namuhamagaye mu mpera z'icyumweru maze ndamubwira ko nifuza ko yongera kumvugisha.",relationship_support,amod
"Umwarimu wanjye ni umusambanyi, nta bibazo by'ibitsina biba hano. Ariko umwarimu wanjye amaze imyaka itandatu atuma ntekereza ko anyitaho kandi ko turi inshuti. Namuhaye amafaranga kenshi, kandi buri gihe yanshubije. Mu mpera z'icyumweru gishize nagize ikibazo cy'uburwayi kandi nari mfite imiti myinshi. Nari nzi ko uyu mwarimu yaje iwanjye maze yandika amakuru y'ikarita yanjye y'ibirarane kugira ngo yishyure ibyo yari anshyizemo, ariko uyu mwarimu yarampaye, ntiyongera kugaruka. Sinzi icyo nkora.",sadness_low_mood,amod
"Ndi umunyeshuri mpuzamahanga, kandi ni umwaka wa mbere w'amashuri yisumbuye muri Leta Zunze Ubumwe za Amerika. Nahuye n'ihungabana mu by'umuco, kandi narihebye cyane igihe nageraga hano. Umujyanama wanjye muri kaminuza yari umukiza wanjye. Yaramfashije cyane. Ubu ngiye mu gihugu cyanjye mu biruhuko. Nari ntekereza kumuha ikintu cyihariye cyanditseho izina ry'igihugu cyanjye, maze nibuka ko akunda divayi. Igihugu cyanjye kiramenyekanye kubera ibyo. Ese birakwiriye kumuha divayi nk'impano nyuma ya Noheli?",sadness_low_mood,amod
Mfite impungenge ko ngomba kujya kwa muganga kubera ibintu byabaye kera n'imimerere yanjye yo mu mutwe.,anxiety_worry,amod
Ni gute nahangana n'ibyo byose kandi ntumva mfite stress nyinshi?,anxiety_worry,amod
Ni iki nakora kugira ngo ndusheho guhangana n'imihangayiko?,self_care_coping,amod
"Mfite akazi k'akazi abiri, niga, numva mfite byinshi byo gukora, numva mpangayitse cyane, mpangayitse, mpangayikishijwe n'amafaranga, ibintu byose.",anxiety_worry,amod
"Ubu mba mfite ibibazo byinshi by'imibonano mpuzabitsina n'abahungu benshi tuganira. Nkunda kwiyumvisha ko tugiye kuryamana. Sinigeze ngira imibonano mpuzabitsina mbere, kandi sinigeze ngira umukunzi. Numva ndi wenyine kandi nta cyo mfite. Numva umubiri wanjye utameze neza, kandi hari ikintu numva ntabura. Mvugana n'abahungu benshi ku ishuri, kandi buri gihe mba mpora mbatekereza ku gice cyabo.",sadness_low_mood,amod
"Igihe nari mu mashuri yisumbuye, jye n'incuti yanjye twakundaga kwikinisha. Ndumva ntashaka no kubivuga ubu kuko biratangaje cyane. Ntitwari tuzi ukuntu byari bihenze icyo gihe.",relationship_support,amod
Njye n'incuti yanjye twarimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo turimo,sadness_low_mood,amod
"Hari igihe numvaga nta kibazo, ariko hari igihe numvaga ari ibintu bidasanzwe. Ngerageza kutabitekerezaho cyane, ariko hari ibintu byinshi by'amahano n'ibinyoma byabaye, ariko nta wundi muntu wemeye ibyo mbabwiye. Ni nk'aho ari abantu babiri batandukanye, kandi nta wundi muntu ubona uwo muco we.",overwhelmed_identity,amod
Biragoye cyane kudakomeza kugira ibyiyumvo bibi ku bihereranye n'incuti zitagira icyo zigezaho kugira ngo zidufashe kugirana imishyikirano myiza.,relationship_support,amod
Nifuza kugira imibanire myiza muri iki gihe.,relationship_support,amod
"Muri iyi mpaka inshuti zanjye zose ziranyihakana, nibaza niba narenze urugero mu byiyumvo byanjye. Numva nkorewe igitero kandi ibyo bituma ndushaho gusaka ibintu mu buryo butari bwo kandi nkaba nkora nk'ibyamubayeho, mu by'ukuri ni jyewe ubura ubwenge kandi nkangisha gusa inshuti zanjye zifite ubushishozi. Cyangwa se koko baba badafite ibyiyumvo kandi batanyubaha mu bucuti bwacu?",relationship_support,amod
Barampamagara amazina nk'ay'indyarya n'ay'umwana nubwo bakora nk'ibyo nkora.,sleep,amod
Nubwo nari maze imyaka myinshi mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mpora mp,sadness_low_mood,amod
Ndi umubyeyi w'umwana w'imyaka itatu. Iyo abyutse mu gitondo ahamagara umuntu ngo aze amufate. Niba ari jye wamuzamura mu buriri ararakara cyane kandi yanga ko mva hafi ye. Arataka ko ashaka ko nyina cyangwa se bamukorera (bakorera iwabo).,self_care_coping,amod
Nkeneye kujya ku kigo cya gisirikare kureba muganga. Ikarita yanjye y'ubumenyi yari mu mufuka wanjye wari wibwe. Sinashoboraga guhamagara umugabo wanjye muri iki gihe. Ni we wenyine ushobora kunjyana ku kigo kugira ngo mbone ikidodo gishya kugira ngo nshobore gukomeza kujya kureba muganga.,relationship_support,amod
"Ese ni ibisanzwe ko abantu barira mu gihe cyo kwivuza, cyangwa ni jye gusa?",sadness_low_mood,amod
"Imiti ikoreshwa muri iki gihe ni: topamax, ativan, brintellix, lamictal, restoril, abilify, tx: dbt y'igihe kirekire, cbt",sleep,amod
"Ndarira ku kintu cyose gito, nk'aho ari ugusuka igikombe cy'amazi. Uyu munsi, navuye mu nzu y'isuku maze nsanga nari nibagiwe umwenda. Nahise ntangira kurira. Igihe nageze mu cyumba cyanjye, natangiye gutigita, ndarira cyane, maze ndasaba ko byarangira.",overwhelmed_identity,amod
"Kuva nkibyuka, numva ibyo ntekereza ko ari ijwi ryanjye mu mutwe wanjye. Ndetse n'ubu ndaryumva rivuga ijambo ryose ntekereza. Iyo ndyamye ndaryama, ntekereza ku bintu bitangaje n'ibishya, kandi ijwi ntirigera rikireka kuvuga. Sinzi niba ari jye ntekereza. Ryararangiye. Nzajya ndyama mu buriri bwanjye amasaha menshi ntekereza ku bintu bitangaje. Ndagomba kuvuga ko njya nivugana kenshi: ahanini mu mutwe wanjye, ariko no mu ijwi riranguruye.",sleep,amod
urugero nko kubura ibitotsi bihagije,sleep,amod
